Results for well: PROD_Seg.out in the reservoir: PROD_Seg.out

t	BHP	q(Gas)	q(Oil)
days	psi	Mscf/d	stb/d
0         	0         	-         	0         	0         	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	X[0]	X[1]	X[2]	X[3]	
Seg 29	655.06	160	6.78311	1.54935	5.23376	0	0.228394	0.771606	0		0.873962	0.0258539	0.0978468	0.00233763	0.149411	0.00880996	0.304424	0.537356	
Seg 30	662.375	160	6.72206	1.48283	5.23923	0	0.220574	0.779426	0		0.874671	0.0257571	0.0972314	0.0023404	0.151071	0.00885725	0.30398	0.536092	


1.05967   	300       	160       	47.1045   	4512.7    	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	X[0]	X[1]	X[2]	X[3]	
Seg 0	300	160	14.4636	9.4051	5.05853	0	0.650259	0.349741	0		0.802043	0.0309337	0.164202	0.0028211	0.0654686	0.00532219	0.31811	0.611099	
Seg 1	318.505	160	13.5921	8.51339	5.07876	0	0.599456	0.400544	0		0.809251	0.0307084	0.157302	0.00273868	0.0699876	0.00558089	0.318317	0.606114	
Seg 2	336.259	160	12.8577	7.76063	5.09712	0	0.575418	0.424582	0		0.81552	0.0304758	0.151334	0.00267081	0.074312	0.00581888	0.318315	0.601554	
Seg 3	353.366	160	12.229	7.11486	5.1141	0	0.552965	0.447035	0		0.821038	0.0302402	0.146107	0.00261425	0.078467	0.00603913	0.318159	0.597335	
Seg 4	369.917	160	11.6829	6.55295	5.12996	0	0.531541	0.468459	0		0.825949	0.0300041	0.14148	0.00256665	0.0824758	0.00624415	0.317885	0.593395	
Seg 5	385.99	160	11.2031	6.05816	5.14492	0	0.511017	0.488983	0		0.83036	0.0297694	0.137344	0.0025263	0.0863572	0.00643592	0.317521	0.589686	
Seg 6	401.644	160	10.7772	5.61809	5.15911	0	0.491291	0.508709	0		0.834352	0.029537	0.133619	0.00249192	0.0901262	0.00661607	0.317086	0.586172	
Seg 7	416.929	160	10.396	5.2233	5.17266	0	0.472281	0.527719	0		0.837991	0.0293076	0.130239	0.00246254	0.0937955	0.00678591	0.316595	0.582824	
Seg 8	431.888	160	10.0521	4.86647	5.18567	0	0.453917	0.546083	0		0.841326	0.0290818	0.127155	0.0024374	0.0973754	0.00694654	0.316058	0.57962	
Seg 9	446.555	160	9.74007	4.54186	5.1982	0	0.43614	0.56386	0		0.844399	0.0288597	0.124326	0.00241589	0.100875	0.00709889	0.315485	0.576541	
Seg 10	460.961	160	9.45519	4.24485	5.21033	0	0.418899	0.581101	0		0.847242	0.0286416	0.121719	0.00239754	0.104302	0.00724374	0.314881	0.573573	
Seg 11	475.131	160	9.19382	3.97171	5.22211	0	0.402151	0.597849	0		0.849885	0.0284274	0.119306	0.00238194	0.107662	0.00738176	0.314253	0.570703	
Seg 12	489.088	160	8.95294	3.71937	5.23357	0	0.385859	0.614141	0		0.852349	0.0282173	0.117065	0.00236879	0.110962	0.00751354	0.313604	0.567921	
Seg 13	502.851	160	8.73005	3.48528	5.24476	0	0.369988	0.630012	0		0.854655	0.0280112	0.114976	0.0023578	0.114206	0.00763959	0.312937	0.565217	
Seg 14	516.438	160	8.52304	3.26733	5.25571	0	0.35451	0.64549	0		0.856818	0.027809	0.113024	0.00234875	0.117399	0.00776034	0.312256	0.562585	
Seg 15	529.863	160	8.33016	3.06372	5.26644	0	0.339399	0.660601	0		0.858853	0.0276107	0.111195	0.00234146	0.120544	0.00787619	0.311563	0.560016	
Seg 16	543.141	160	8.14989	2.87292	5.27697	0	0.324632	0.675368	0		0.860772	0.0274161	0.109476	0.00233577	0.123645	0.00798749	0.31086	0.557507	
Seg 17	556.283	160	7.98095	2.69362	5.28734	0	0.310187	0.689813	0		0.862586	0.0272253	0.107857	0.00233153	0.126705	0.00809455	0.310148	0.555052	
Seg 18	569.299	160	7.82223	2.52469	5.29754	0	0.296048	0.703952	0		0.864304	0.0270381	0.106329	0.00232863	0.129727	0.00819765	0.309429	0.552646	
Seg 19	582.2	160	7.67277	2.36515	5.30761	0	0.282196	0.717804	0		0.865934	0.0268543	0.104885	0.00232696	0.132713	0.00829702	0.308704	0.550285	
Seg 20	594.994	160	7.53172	2.21416	5.31756	0	0.268616	0.731384	0		0.867482	0.026674	0.103517	0.00232644	0.135666	0.00839291	0.307974	0.547967	
Seg 21	603.294	160	7.4438	2.11981	5.32399	0	0.284755	0.715245	0		0.868453	0.026558	0.102662	0.00232668	0.137577	0.00845374	0.307494	0.546475	
Seg 22	611.501	160	7.35951	2.02918	5.33034	0	0.275701	0.724299	0		0.869387	0.0264442	0.101841	0.00232734	0.139462	0.00851283	0.307017	0.545008	
Seg 23	619.618	160	7.27862	1.94202	5.3366	0	0.266792	0.733208	0		0.870288	0.0263324	0.101051	0.00232841	0.141324	0.00857028	0.30654	0.543566	
Seg 24	627.648	160	7.20091	1.85812	5.34279	0	0.25802	0.74198	0		0.871156	0.0262226	0.100292	0.00232987	0.143162	0.00862615	0.306066	0.542146	
Seg 25	635.594	160	7.12618	1.77728	5.3489	0	0.249382	0.750618	0		0.871994	0.0261148	0.0995597	0.00233168	0.144977	0.00868052	0.305593	0.540749	
Seg 26	643.461	160	7.05425	1.6993	5.35494	0	0.240872	0.759128	0		0.872803	0.0260088	0.0988542	0.00233383	0.146771	0.00873345	0.305123	0.539373	
Seg 27	651.251	160	6.98496	1.62403	5.36092	0	0.232486	0.767514	0		0.873585	0.0259046	0.0981738	0.0023363	0.148543	0.00878501	0.304654	0.538018	
Seg 28	658.966	160	6.91815	1.55131	5.36684	0	0.22422	0.77578	0		0.874342	0.0258022	0.0975169	0.00233907	0.150296	0.00883526	0.304187	0.536681	
Seg 29	666.609	160	6.85368	1.48099	5.37269	0	0.21607	0.78393	0		0.875074	0.0257015	0.0968824	0.00234214	0.152029	0.00888425	0.303723	0.535364	
Seg 30	674.184	160	6.79143	1.41294	5.37848	0	0.208032	0.791968	0		0.875783	0.0256024	0.0962691	0.00234548	0.153743	0.00893203	0.303261	0.534064	


1.79823   	300       	160       	50.0706   	4797.12   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	X[0]	X[1]	X[2]	X[3]	
Seg 0	300	160	15.377	9.99908	5.37794	0	0.650261	0.349739	0		0.802043	0.0309336	0.164202	0.0028211	0.0654686	0.00532218	0.31811	0.611099	
Seg 1	320.431	160	14.3609	8.95935	5.40158	0	0.598468	0.401532	0		0.80996	0.0306838	0.156626	0.00273083	0.0704568	0.00560716	0.318326	0.60561	
Seg 2	339.933	160	13.5196	8.09677	5.42287	0	0.572246	0.427754	0		0.816745	0.030426	0.150171	0.00265799	0.0752043	0.00586686	0.318294	0.600635	
Seg 3	358.648	160	12.8093	7.36689	5.44242	0	0.547801	0.452199	0		0.822647	0.0301657	0.144589	0.00259836	0.0797463	0.00610533	0.318084	0.596065	
Seg 4	376.696	160	12.1995	6.7389	5.4606	0	0.524575	0.475425	0		0.827848	0.0299058	0.139697	0.00254898	0.0841126	0.00632581	0.317743	0.591819	
Seg 5	394.174	160	11.6688	6.19109	5.47767	0	0.502407	0.497593	0		0.832481	0.0296484	0.135363	0.00250777	0.0883272	0.00653081	0.317303	0.587839	
Seg 6	411.157	160	11.2015	5.70771	5.49383	0	0.48117	0.51883	0		0.836643	0.0293946	0.131489	0.0024732	0.092409	0.00672236	0.316788	0.584081	
Seg 7	427.706	160	10.7862	5.27699	5.50922	0	0.460763	0.539237	0		0.840413	0.0291451	0.127998	0.0024441	0.0963736	0.00690209	0.316214	0.58051	
Seg 8	443.874	160	10.4139	4.88997	5.52397	0	0.4411	0.5589	0		0.843849	0.0289004	0.124831	0.00241962	0.100234	0.00707132	0.315593	0.577101	
Seg 9	459.703	160	10.0779	4.53969	5.53817	0	0.422109	0.577891	0		0.846999	0.0286607	0.121941	0.00239905	0.104001	0.00723119	0.314936	0.573832	
Seg 10	475.23	160	9.77253	4.22064	5.5519	0	0.403731	0.596269	0		0.849901	0.0284261	0.119291	0.00238185	0.107683	0.00738262	0.314249	0.570685	
Seg 11	490.484	160	9.49359	3.92838	5.56521	0	0.385913	0.614087	0		0.852587	0.0281965	0.116849	0.00236759	0.111289	0.00752642	0.313538	0.567647	
Seg 12	505.493	160	9.23751	3.65935	5.57816	0	0.36861	0.63139	0		0.855082	0.0279719	0.11459	0.00235591	0.114825	0.00766327	0.312807	0.564704	
Seg 13	520.279	160	9.00137	3.41057	5.5908	0	0.351783	0.648217	0		0.857409	0.0277522	0.112492	0.00234651	0.118297	0.00779376	0.312061	0.561848	
Seg 14	534.863	160	8.78277	3.1796	5.60317	0	0.335398	0.664602	0		0.859585	0.0275373	0.110538	0.00233915	0.121711	0.00791841	0.311301	0.55907	
Seg 15	549.263	160	8.57967	2.96439	5.61528	0	0.319425	0.680575	0		0.861627	0.0273271	0.108713	0.00233363	0.12507	0.00803768	0.310531	0.556361	
Seg 16	563.493	160	8.39037	2.76319	5.62718	0	0.303837	0.696163	0		0.863546	0.0271215	0.107003	0.00232977	0.128379	0.00815196	0.309752	0.553717	
Seg 17	577.569	160	8.2134	2.57452	5.63888	0	0.28861	0.71139	0		0.865356	0.0269202	0.105397	0.00232742	0.131641	0.00826161	0.308966	0.551131	
Seg 18	591.502	160	8.04753	2.39712	5.65041	0	0.273723	0.726277	0		0.867065	0.0267231	0.103885	0.00232647	0.13486	0.00836695	0.308175	0.548599	
Seg 19	605.303	160	7.89166	2.22988	5.66178	0	0.259156	0.740844	0		0.868683	0.0265302	0.10246	0.0023268	0.138037	0.00846825	0.307378	0.546116	
Seg 20	618.982	160	7.74487	2.07185	5.67302	0	0.244892	0.755108	0		0.870218	0.0263412	0.101113	0.00232832	0.141177	0.00856578	0.306578	0.543679	
Seg 21	628.053	160	7.6515	1.97105	5.68045	0	0.257585	0.742415	0		0.871199	0.0262172	0.100254	0.00232995	0.143253	0.00862891	0.306042	0.542076	
Seg 22	637.017	160	7.56217	1.87439	5.68778	0	0.247846	0.752154	0		0.872141	0.0260956	0.0994311	0.00233204	0.145301	0.00869013	0.305509	0.540501	
Seg 23	645.88	160	7.47659	1.78157	5.69502	0	0.238269	0.761731	0		0.873048	0.0259764	0.0986414	0.00233456	0.147321	0.00874953	0.304978	0.538952	
Seg 24	654.646	160	7.39452	1.69235	5.70217	0	0.228849	0.771151	0		0.87392	0.0258595	0.0978829	0.00233748	0.149314	0.0088072	0.304449	0.537429	
Seg 25	663.319	160	7.31573	1.6065	5.70923	0	0.219579	0.780421	0		0.874761	0.0257448	0.0971539	0.00234078	0.151283	0.00886323	0.303923	0.535931	
Seg 26	671.902	160	7.24002	1.5238	5.71622	0	0.210454	0.789546	0		0.875571	0.0256322	0.0964525	0.00234444	0.153227	0.0089177	0.3034	0.534455	
Seg 27	680.399	160	7.1672	1.44407	5.72313	0	0.201468	0.798532	0		0.876353	0.0255217	0.0957772	0.00234844	0.155147	0.00897066	0.30288	0.533002	
Seg 28	688.813	160	7.09709	1.36713	5.72996	0	0.192618	0.807382	0		0.877108	0.0254132	0.0951264	0.00235276	0.157045	0.00902219	0.302363	0.53157	
Seg 29	697.147	160	7.02954	1.29281	5.73673	0	0.183897	0.816103	0		0.877837	0.0253067	0.0944989	0.00235739	0.158921	0.00907236	0.301848	0.530159	
Seg 30	705.404	160	6.9644	1.22096	5.74344	0	0.175302	0.824698	0		0.878542	0.025202	0.0938934	0.00236231	0.160775	0.00912122	0.301336	0.528767	


2.94924   	300       	160       	54.6601   	5236.89   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	X[0]	X[1]	X[2]	X[3]	
Seg 0	300	160	16.7848	10.9145	5.8703	0	0.650261	0.349739	0		0.802043	0.0309336	0.164202	0.0028211	0.0654686	0.00532218	0.31811	0.611099	
Seg 1	323.575	160	15.5188	9.61897	5.89978	0	0.59641	0.40359	0		0.811101	0.0306434	0.155537	0.00271828	0.0712228	0.0056498	0.318335	0.604792	
Seg 2	345.9	160	14.4995	8.57342	5.92609	0	0.566662	0.433338	0		0.818686	0.0303442	0.148331	0.00263797	0.0766535	0.00594399	0.318244	0.599158	
Seg 3	367.192	160	13.6574	7.70737	5.95002	0	0.539051	0.460949	0		0.825165	0.0300436	0.142217	0.00257407	0.0818146	0.00621082	0.317938	0.594037	
Seg 4	387.624	160	12.9469	6.97485	5.9721	0	0.512985	0.487015	0		0.830788	0.0297454	0.136944	0.00252251	0.0867493	0.00645493	0.317479	0.589316	
Seg 5	407.33	160	12.3375	6.34476	5.99272	0	0.488246	0.511754	0		0.835733	0.029452	0.132335	0.00248055	0.0914907	0.00667985	0.316911	0.584919	
Seg 6	426.414	160	11.8074	5.79523	6.01216	0	0.46466	0.53534	0		0.840128	0.0291646	0.128261	0.00244622	0.0960649	0.00688831	0.316261	0.580786	
Seg 7	444.957	160	11.341	5.31038	6.03063	0	0.442092	0.557908	0		0.844072	0.028884	0.124626	0.0024181	0.100493	0.00708248	0.31555	0.576875	
Seg 8	463.029	160	10.9267	4.8784	6.04828	0	0.420429	0.579571	0		0.847637	0.0286103	0.121358	0.00239512	0.104792	0.00726412	0.314792	0.573152	
Seg 9	480.684	160	10.5555	4.49026	6.06525	0	0.399578	0.600422	0		0.850881	0.0283437	0.118399	0.00237646	0.108976	0.00743467	0.313998	0.569591	
Seg 10	497.97	160	10.2206	4.13898	6.08164	0	0.379462	0.620538	0		0.853851	0.0280841	0.115704	0.00236148	0.113057	0.00759533	0.313176	0.566172	
Seg 11	514.925	160	9.91653	3.819	6.09753	0	0.360014	0.639986	0		0.856583	0.0278314	0.113236	0.00234967	0.117044	0.00774709	0.312333	0.562876	
Seg 12	531.583	160	9.63888	3.5259	6.11298	0	0.341178	0.658822	0		0.859108	0.0275853	0.110966	0.00234064	0.120947	0.00789083	0.311473	0.559689	
Seg 13	547.973	160	9.38412	3.25607	6.12805	0	0.322904	0.677096	0		0.86145	0.0273457	0.10887	0.00233405	0.124773	0.00802727	0.3106	0.5566	
Seg 14	564.12	160	9.14933	3.00655	6.14279	0	0.305151	0.694849	0		0.863631	0.0271122	0.106927	0.00232963	0.128528	0.00815704	0.309717	0.553598	
Seg 15	580.045	160	8.9321	2.77486	6.15723	0	0.287881	0.712119	0		0.865668	0.0268847	0.10512	0.00232716	0.132218	0.0082807	0.308826	0.550676	
Seg 16	595.769	160	8.73038	2.55896	6.17142	0	0.271061	0.728939	0		0.867576	0.026663	0.103435	0.00232644	0.135847	0.00839872	0.307928	0.547825	
Seg 17	611.307	160	8.54247	2.3571	6.18538	0	0.254662	0.745338	0		0.869367	0.0264467	0.101859	0.00232732	0.139421	0.00851155	0.307027	0.54504	
Seg 18	626.675	160	8.36691	2.16778	6.19913	0	0.238658	0.761342	0		0.871054	0.0262357	0.100381	0.00232967	0.142943	0.00861954	0.306123	0.542315	
Seg 19	641.887	160	8.20245	1.98974	6.21271	0	0.223025	0.776975	0		0.872645	0.0260297	0.0989924	0.00233337	0.146416	0.00872305	0.305216	0.539645	
Seg 20	656.952	160	8.04801	1.82189	6.22612	0	0.207848	0.792152	0		0.874148	0.0258286	0.097685	0.00233832	0.149844	0.00882236	0.304308	0.537026	
Seg 21	667.234	160	7.94712	1.71186	6.23526	0	0.215392	0.784608	0		0.875135	0.025693	0.0968294	0.00234241	0.152176	0.00888836	0.303684	0.535252	
Seg 22	677.392	160	7.85086	1.60658	6.24428	0	0.204623	0.795377	0		0.876081	0.0255604	0.0960119	0.00234699	0.154474	0.00895219	0.303063	0.533511	
Seg 23	687.431	160	7.75888	1.50569	6.25318	0	0.194048	0.805952	0		0.876987	0.0254306	0.0952299	0.00235204	0.15674	0.00901396	0.302446	0.5318	
Seg 24	697.356	160	7.67089	1.40891	6.26199	0	0.183657	0.816343	0		0.877858	0.0253036	0.0944812	0.00235752	0.158974	0.00907378	0.301833	0.530119	
Seg 25	707.172	160	7.58663	1.31594	6.27069	0	0.173444	0.826556	0		0.878694	0.0251793	0.0937635	0.00236342	0.161179	0.00913175	0.301225	0.528465	
Seg 26	716.884	160	7.50584	1.22654	6.27929	0	0.163402	0.836598	0		0.879498	0.0250575	0.093075	0.00236971	0.163355	0.00918796	0.30062	0.526837	
Seg 27	726.495	160	7.4283	1.14049	6.28781	0	0.153524	0.846476	0		0.880272	0.0249382	0.0924138	0.00237636	0.165504	0.00924249	0.30002	0.525234	
Seg 28	736.011	160	7.3538	1.05757	6.29624	0	0.143803	0.856197	0		0.881017	0.0248212	0.0917785	0.00238337	0.167626	0.00929543	0.299423	0.523656	
Seg 29	745.433	160	7.28217	0.977587	6.30459	0	0.134236	0.865764	0		0.881735	0.0247065	0.0911673	0.00239071	0.169722	0.00934684	0.298831	0.5221	
Seg 30	754.767	160	7.21323	0.900373	6.31286	0	0.124815	0.875185	0		0.882429	0.024594	0.0905791	0.00239837	0.171794	0.0093968	0.298242	0.520567	


3.11367   	300       	160       	55.3145   	5298.97   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	X[0]	X[1]	X[2]	X[3]	
Seg 0	300	160	16.9836	11.0438	5.93979	0	0.650263	0.349737	0		0.802043	0.0309336	0.164202	0.0028211	0.0654686	0.00532218	0.31811	0.611099	
Seg 1	324.035	160	15.6795	9.70928	5.97017	0	0.59607	0.40393	0		0.811268	0.0306374	0.155378	0.00271645	0.0713361	0.00565608	0.318336	0.604672	
Seg 2	346.771	160	14.6338	8.63654	5.99725	0	0.565807	0.434193	0		0.818968	0.0303321	0.148065	0.0026351	0.0768673	0.00595528	0.318235	0.598942	
Seg 3	368.436	160	13.7725	7.75065	6.02184	0	0.537738	0.462262	0		0.825527	0.0300254	0.141877	0.00257063	0.0821189	0.00622618	0.317914	0.593741	
Seg 4	389.212	160	13.0477	7.00315	6.0445	0	0.511264	0.488736	0		0.831207	0.0297217	0.136552	0.00251882	0.0871361	0.00647363	0.317437	0.588953	
Seg 5	409.239	160	12.4271	6.36143	6.06566	0	0.486157	0.513843	0		0.836194	0.0294231	0.131907	0.00247681	0.0919536	0.00670132	0.316849	0.584496	
Seg 6	428.624	160	11.8882	5.80265	6.08559	0	0.462237	0.537763	0		0.840619	0.0291309	0.127807	0.00244258	0.0965985	0.0069121	0.316179	0.58031	
Seg 7	447.453	160	11.4148	5.31032	6.10451	0	0.439363	0.560637	0		0.844584	0.0288458	0.124155	0.00241465	0.101093	0.00710822	0.315448	0.576351	
Seg 8	465.798	160	10.9948	4.87218	6.1226	0	0.417419	0.582581	0		0.848164	0.0285681	0.120876	0.00239193	0.105454	0.00729152	0.31467	0.572585	
Seg 9	483.714	160	10.6189	4.47891	6.13998	0	0.396307	0.603693	0		0.851419	0.0282978	0.117909	0.00237358	0.109697	0.00746347	0.313856	0.568983	
Seg 10	501.251	160	10.28	4.12327	6.15677	0	0.375948	0.624052	0		0.854396	0.0280347	0.11521	0.00235896	0.113834	0.00762532	0.313015	0.565526	
Seg 11	518.449	160	9.97261	3.79958	6.17304	0	0.356273	0.643727	0		0.857133	0.0277788	0.112741	0.00234755	0.117876	0.0077781	0.312153	0.562194	
Seg 12	535.342	160	9.69213	3.50327	6.18886	0	0.337224	0.662776	0		0.859659	0.0275298	0.110472	0.00233893	0.12183	0.0079227	0.311274	0.558973	
Seg 13	551.961	160	9.43493	3.23064	6.20429	0	0.31875	0.68125	0		0.862002	0.0272875	0.108378	0.00233277	0.125705	0.00805987	0.310383	0.555852	
Seg 14	568.33	160	9.19804	2.97866	6.21938	0	0.300808	0.699192	0		0.864182	0.0270516	0.106438	0.0023288	0.129508	0.00819026	0.309482	0.552819	
Seg 15	584.473	160	8.97898	2.74481	6.23417	0	0.28336	0.71664	0		0.866217	0.0268218	0.104635	0.00232678	0.133244	0.00831444	0.308574	0.549867	
Seg 16	600.41	160	8.77567	2.52698	6.2487	0	0.266371	0.733629	0		0.868122	0.0265979	0.102954	0.00232654	0.136919	0.0084329	0.30766	0.546988	
Seg 17	616.157	160	8.58637	2.32338	6.26299	0	0.249811	0.750189	0		0.869909	0.0263796	0.101383	0.00232791	0.140536	0.00854608	0.306742	0.544175	
Seg 18	631.73	160	8.40959	2.13251	6.27708	0	0.233654	0.766346	0		0.871592	0.0261668	0.0999109	0.00233076	0.1441	0.00865436	0.305822	0.541423	
Seg 19	647.142	160	8.24404	1.95306	6.29098	0	0.217875	0.782125	0		0.873178	0.0259591	0.0985283	0.00233496	0.147615	0.00875809	0.3049	0.538727	
Seg 20	662.402	160	8.0887	1.78396	6.30474	0	0.202801	0.797199	0		0.874675	0.0257565	0.0972277	0.00234042	0.151081	0.00885753	0.303977	0.536084	
Seg 21	672.857	160	7.98684	1.67273	6.31411	0	0.209422	0.790578	0		0.875662	0.0256194	0.0963734	0.00234488	0.153449	0.00892387	0.30334	0.534287	
Seg 22	683.186	160	7.88968	1.5663	6.32338	0	0.198512	0.801488	0		0.876607	0.0254853	0.0955574	0.00234984	0.155782	0.008988	0.302707	0.532522	
Seg 23	693.393	160	7.79688	1.46434	6.33254	0	0.187799	0.812201	0		0.877513	0.0253542	0.0947773	0.00235528	0.158083	0.00905005	0.302078	0.530789	
Seg 24	703.484	160	7.70814	1.36654	6.34159	0	0.177274	0.822726	0		0.878382	0.0252259	0.0940305	0.00236115	0.160351	0.00911011	0.301454	0.529085	
Seg 25	713.464	160	7.62317	1.27263	6.35054	0	0.166931	0.833069	0		0.879217	0.0251002	0.093315	0.00236744	0.16259	0.0091683	0.300833	0.527409	
Seg 26	723.338	160	7.54172	1.18233	6.35939	0	0.156762	0.843238	0		0.88002	0.0249772	0.0926288	0.00237413	0.164799	0.0092247	0.300217	0.52576	
Seg 27	733.109	160	7.46358	1.09543	6.36815	0	0.146761	0.853239	0		0.880792	0.0248567	0.0919701	0.00238119	0.166979	0.0092794	0.299605	0.524136	
Seg 28	742.783	160	7.38853	1.0117	6.37683	0	0.13692	0.86308	0		0.881535	0.0247386	0.0913373	0.00238861	0.169133	0.00933249	0.298997	0.522537	
Seg 29	752.362	160	7.31637	0.930953	6.38542	0	0.127235	0.872765	0		0.882252	0.0246228	0.0907289	0.00239636	0.171261	0.00938404	0.298394	0.520961	
Seg 30	761.85	160	7.24694	0.85301	6.39393	0	0.117699	0.882301	0		0.882943	0.0245093	0.0901434	0.00240443	0.173364	0.00943411	0.297795	0.519407	


3.54534   	300       	160       	56.9128   	5452.16   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	X[0]	X[1]	X[2]	X[3]	
Seg 0	300	160	17.4758	11.3638	6.11195	0	0.650262	0.349738	0		0.802043	0.0309336	0.164202	0.0028211	0.0654686	0.00532218	0.31811	0.611099	
Seg 1	325.193	160	16.0748	9.93019	6.1446	0	0.595188	0.404812	0		0.811682	0.0306224	0.154983	0.00271193	0.0716181	0.0056717	0.318338	0.604373	
Seg 2	348.957	160	14.9627	8.78907	6.17361	0	0.563643	0.436357	0		0.819662	0.0303017	0.147408	0.00262806	0.0773979	0.00598323	0.318212	0.598407	
Seg 3	371.554	160	14.0536	7.85371	6.19986	0	0.534438	0.465562	0		0.826415	0.0299804	0.141042	0.00256227	0.082873	0.00626406	0.317852	0.593011	
Seg 4	393.188	160	13.2931	7.06907	6.224	0	0.506955	0.493045	0		0.832233	0.0296627	0.135594	0.0025099	0.088094	0.00651966	0.31733	0.588056	
Seg 5	414.012	160	12.6451	6.39865	6.24649	0	0.48094	0.51906	0		0.837318	0.0293513	0.130862	0.00246782	0.0930995	0.0067541	0.316693	0.583454	
Seg 6	434.148	160	12.0848	5.81715	6.26766	0	0.456196	0.543804	0		0.841815	0.0290473	0.126703	0.00243386	0.0979195	0.00697052	0.315972	0.579138	
Seg 7	453.688	160	11.5942	5.30646	6.28774	0	0.432567	0.567433	0		0.845832	0.0287513	0.123011	0.00240645	0.102578	0.0071714	0.31519	0.575061	
Seg 8	472.71	160	11.1601	4.85322	6.30693	0	0.409926	0.590074	0		0.849448	0.0284636	0.119704	0.00238442	0.107094	0.00735872	0.314361	0.571186	
Seg 9	491.276	160	10.7727	4.44736	6.32536	0	0.38817	0.61183	0		0.852728	0.028184	0.116721	0.00236689	0.111484	0.00753408	0.313498	0.567483	
Seg 10	509.438	160	10.4242	4.08109	6.34315	0	0.367211	0.632789	0		0.855722	0.0279125	0.114013	0.00235318	0.115762	0.00769883	0.312608	0.563931	
Seg 11	527.239	160	10.1087	3.74831	6.36038	0	0.346975	0.653025	0		0.858468	0.0276488	0.111541	0.00234275	0.119937	0.00785408	0.311699	0.56051	
Seg 12	544.718	160	9.82131	3.44416	6.37715	0	0.3274	0.6726	0		0.860999	0.0273927	0.109273	0.00233518	0.124021	0.00800077	0.310774	0.557205	
Seg 13	561.906	160	9.55821	3.16471	6.3935	0	0.308431	0.691569	0		0.863342	0.0271437	0.107184	0.00233011	0.12802	0.00813971	0.309838	0.554003	
Seg 14	578.83	160	9.31623	2.90674	6.40949	0	0.290022	0.709978	0		0.865519	0.0269016	0.105252	0.00232728	0.131942	0.0082716	0.308893	0.550893	
Seg 15	595.514	160	9.09276	2.66759	6.42517	0	0.272132	0.727868	0		0.867548	0.0266662	0.103459	0.00232644	0.135794	0.00839702	0.307942	0.547867	
Seg 16	611.981	160	8.88561	2.44504	6.44056	0	0.254724	0.745276	0		0.869445	0.0264371	0.10179	0.0023274	0.139581	0.00851651	0.306986	0.544916	
Seg 17	628.247	160	8.69294	2.23723	6.45571	0	0.237768	0.762232	0		0.871224	0.026214	0.100232	0.00233	0.143307	0.00863053	0.306028	0.542034	
Seg 18	644.329	160	8.51321	2.04256	6.47065	0	0.221233	0.778767	0		0.872895	0.0259966	0.0987742	0.0023341	0.146977	0.00873949	0.305068	0.539215	
Seg 19	660.239	160	8.34511	1.85966	6.48545	0	0.205312	0.794688	0		0.874468	0.0257849	0.097407	0.00233957	0.150593	0.00884371	0.304108	0.536455	
Seg 20	675.981	160	8.18756	1.68756	6.5	0	0.190224	0.809776	0		0.875952	0.0255786	0.0961228	0.00234633	0.154158	0.00894348	0.303148	0.53375	
Seg 21	686.87	160	8.08336	1.57336	6.51	0	0.194629	0.805371	0		0.876938	0.0254377	0.0952721	0.00235175	0.156616	0.00901061	0.30248	0.531894	
Seg 22	697.624	160	7.98405	1.46412	6.51992	0	0.183369	0.816631	0		0.877882	0.0253001	0.0944604	0.00235769	0.159037	0.00907545	0.301816	0.530071	
Seg 23	708.251	160	7.88927	1.35954	6.52973	0	0.172317	0.827683	0		0.878785	0.0251656	0.0936852	0.00236411	0.161424	0.00913812	0.301157	0.528281	
